x,t,psi_real,psi_imag
0.36363636363636365,0.10300000000000001,1.1238136163114285,-0.6260221160137636
0.37373737373737376,0.10300000000000001,1.1395315029283462,-0.6347777891043638
0.38383838383838387,0.10300000000000001,1.1541019779157646,-0.6428942947691433
0.393939393939394,0.10300000000000001,1.1675103700404583,-0.6503634603749089
0.4040404040404041,0.10300000000000001,1.1797431781881358,-0.6571777651050255
0.4141414141414142,0.10300000000000001,1.1907880849579213,-0.6633303475322555
0.42424242424242425,0.10300000000000001,1.200633969064941,-0.6688150125276259
0.43434343434343436,0.10300000000000001,1.2092709165385003,-0.6736262374984017
0.4444444444444445,0.10300000000000001,1.2166902307046075,-0.6777591779488696
0.4545454545454546,0.10300000000000001,1.222884440942811,-0.681209672358327
0.4646464646464647,0.10300000000000001,1.2278473102084615,-0.6839742463713908
0.4747474747474748,0.10300000000000001,1.2315738413128896,-0.6860501162963716
0.48484848484848486,0.10300000000000001,1.2340602819551603,-0.6874351919082199
0.494949494949495,0.10300000000000001,1.235304128500314,-0.6881280785532022
0.5050505050505051,0.10300000000000001,1.235304128500313,-0.6881280785532041
0.5151515151515152,0.10300000000000001,1.2340602819551587,-0.6874351919082213
0.5252525252525253,0.10300000000000001,1.2315738413128883,-0.686050116296374
0.5353535353535354,0.10300000000000001,1.2278473102084608,-0.6839742463713907
0.5454545454545455,0.10300000000000001,1.2228844409428148,-0.6812096723583297
0.5555555555555556,0.10300000000000001,1.2166902307046124,-0.6777591779488731
0.5656565656565657,0.10300000000000001,1.2092709165385038,-0.673626237498405
0.5757575757575758,0.10300000000000001,1.2006339690649477,-0.6688150125276268
0.5858585858585859,0.10300000000000001,1.1907880849579264,-0.6633303475322581
0.595959595959596,0.10300000000000001,1.179743178188138,-0.65717776510503
0.6060606060606061,0.10300000000000001,1.1675103700404625,-0.6503634603749149
0.6161616161616162,0.10300000000000001,1.1541019779157697,-0.6428942947691518
0.6262626262626263,0.10300000000000001,1.139531502928352,-0.6347777891043739
0.6363636363636365,0.10300000000000001,1.123813616311436,-0.6260221160137743
0.6464646464646465,0.10300000000000001,1.1069641446444947,-0.6166360917179714
0.6565656565656566,0.10300000000000001,1.089000053917229,-0.606629167147811
0.6666666666666667,0.10300000000000001,1.0699394324462512,-0.5960114184280864
0.6767676767676768,0.10300000000000001,1.0498014726616778,-0.5847935367317296
0.686868686868687,0.10300000000000001,1.0286064517819975,-0.5729868175147091
0.696969696969697,0.10300000000000001,1.0063757113966076,-0.5606031491424649
0.7070707070707072,0.10300000000000001,0.9831316359766589,-0.5476550009193265
0.7171717171717172,0.10300000000000001,0.9588976303357835,-0.5341554105329905
0.7272727272727273,0.10300000000000001,0.933698096063427,-0.5201179709266625
0.7373737373737375,0.10300000000000001,0.9075584069545354,-0.5055568166121256
0.7474747474747475,0.10300000000000001,0.8805048834602726,-0.49048660943747363
0.7575757575757577,0.10300000000000001,0.8525647661855664,-0.47492252382388783
0.7676767676767677,0.10300000000000001,0.8237661884601337,-0.4588802314862699
0.7777777777777778,0.10300000000000001,0.794138148010591,-0.4423758856531587
0.787878787878788,0.10300000000000001,0.7637104777622097,-0.4254261048017914
0.797979797979798,0.10300000000000001,0.7325138157996873,-0.40804795592471677
0.8080808080808082,0.10300000000000001,0.7005795745171934,-0.39025893734476835
0.8181818181818182,0.10300000000000001,0.6679399089887506,-0.372076961095747
0.8282828282828284,0.10300000000000001,0.6346276845907921,-0.3535203348865159
0.8383838383838385,0.10300000000000001,0.6006764439095377,-0.3346077436666909
0.8484848484848485,0.10300000000000001,0.5661203729664291,-0.31535823081247844
0.8585858585858587,0.10300000000000001,0.5309942667957106,-0.29579117895160945
0.8686868686868687,0.10300000000000001,0.49533349440878577,-0.2759262904466809
0.8787878787878789,0.10300000000000001,0.4591739631806131,-0.25578356755654463
0.888888888888889,0.10300000000000001,0.4225520826940306,-0.2353832922957202
0.8989898989898991,0.10300000000000001,0.3855047280783799,-0.21474600601214117
0.9090909090909092,0.10300000000000001,0.34806920287938975,-0.19389248870374873
0.9191919191919192,0.10300000000000001,0.3102832014976635,-0.17284373809479425
0.9292929292929294,0.10300000000000001,0.2721847712336101,-0.15162094849291377
0.9393939393939394,0.10300000000000001,0.2338122739770408,-0.13024548944825706
0.9494949494949496,0.10300000000000001,0.1952043475799941,-0.10873888423616347
0.9595959595959597,0.10300000000000001,0.156399866951698,-0.08712278818504683
0.9696969696969697,0.10300000000000001,0.11743790491483147,-0.06541896687130977
0.9797979797979799,0.10300000000000001,0.07835769286250052,-0.04364927420326098
0.98989898989899,0.10300000000000001,0.0391985812555521,-0.02183563041608049
1.0,0.10300000000000001,0.0,0.0
0.0,0.10400000000000001,0.0,0.0
0.010101010101010102,0.10400000000000001,0.039090359232194664,-0.022028784424326812
0.020202020202020204,0.10400000000000001,0.07814135778619216,-0.04403538773003973
0.030303030303030304,0.10400000000000001,0.1171136746166579,-0.06599765113303002
0.04040404040404041,0.10400000000000001,0.1559680679040853,-0.08789346049570777
0.05050505050505051,0.10400000000000001,0.19466541456798106,-0.1097007685940749
0.06060606060606061,0.10400000000000001,0.23316674966048648,-0.13139761731740557
0.07070707070707072,0.10400000000000001,0.271433305600783,-0.15296215977819733
0.08080808080808081,0.10400000000000001,0.30942655121075613,-0.17437268231014014
0.09090909090909091,0.10400000000000001,0.3471082305126251,-0.19560762633193646
0.10101010101010102,0.10400000000000001,0.3844404012494725,-0.21664561005496336
0.11111111111111112,0.10400000000000001,0.4213854730898804,-0.23746545001292618
0.12121212121212122,0.10400000000000001,0.45790624547820363,-0.25804618239181104
0.13131313131313133,0.10400000000000001,0.4939659450923801,-0.27836708413866623
0.14141414141414144,0.10400000000000001,0.5295282628715485,-0.2984076938279608
0.15151515151515152,0.10400000000000001,0.5645573905761935,-0.31814783226450816
0.16161616161616163,0.10400000000000001,0.5990180568440097,-0.3375676228022011
0.17171717171717174,0.10400000000000001,0.6328755627051691,-0.35664751135811495
0.18181818181818182,0.10400000000000001,0.6660958165212493,-0.3753682861018052
0.19191919191919193,0.10400000000000001,0.6986453683126165,-0.39371109679999866
0.20202020202020204,0.10400000000000001,0.7304914434397277,-0.4116574737971766
0.21212121212121213,0.10400000000000001,0.761601975604403,-0.42918934661295005
0.22222222222222224,0.10400000000000001,0.7919456391378791,-0.44628906213750696
0.23232323232323235,0.10400000000000001,0.8214918805431016,-0.4629394024067946
0.24242424242424243,0.10400000000000001,0.8502109492595001,-0.4791236019395526
0.25252525252525254,0.10400000000000001,0.8780739276192897,-0.4948253646187254
0.26262626262626265,0.10400000000000001,0.9050527599651067,-0.5100288801002747
0.27272727272727276,0.10400000000000001,0.93112028089968,-0.5247188397328616
0.2828282828282829,0.10400000000000001,0.9562502426390714,-0.5388804519723515
0.29292929292929293,0.10400000000000001,0.9804173414419862,-0.5524994572756445
0.30303030303030304,0.10400000000000001,1.0035972430884879,-0.5655621424588333
0.31313131313131315,0.10400000000000001,1.0257666073824927,-0.5780553545052167
0.32323232323232326,0.10400000000000001,1.0469031116533818,-0.5899665138092652
0.33333333333333337,0.10400000000000001,1.0669854732330137,-0.6012836268432324
0.3434343434343435,0.10400000000000001,1.0859934708855825,-0.6119952982335973
0.3535353535353536,0.10400000000000001,1.1039079651686945,-0.62209074223526
0.36363636363636365,0.10400000000000001,1.120710917705152,-0.6315597935918662
0.37373737373737376,0.10400000000000001,1.1363854093460775,-0.6403929177713568
0.38383838383838387,0.10400000000000001,1.1509156572070574,-0.6485812205664364
0.393939393939394,0.10400000000000001,1.1642870305601702,-0.6561164570502791
0.4040404040404041,0.10400000000000001,1.176486065565896,-0.6629910398784827
0.4141414141414142,0.10400000000000001,1.1875004788300536,-0.669198046928871
0.42424242424242425,0.10400000000000001,1.1973191797721328,-0.6747312282714937
0.43434343434343436,0.10400000000000001,1.2059322817925784,-0.6795850124617667
0.4444444444444445,0.10400000000000001,1.2133311122277652,-0.6837545121504427
0.4545454545454546,0.10400000000000001,1.2195082210826125,-0.6872355290047725
0.4646464646464647,0.10400000000000001,1.2244573885321144,-0.6900245579358553
0.4747474747474748,0.10400000000000001,1.228173631184175,-0.6921187906279734
0.48484848484848486,0.10400000000000001,1.2306532070974536,-0.6935161183663272
0.494949494949495,0.10400000000000001,1.231893619549189,-0.6942151341603309
0.5050505050505051,0.10400000000000001,1.231893619549189,-0.6942151341603288
0.5151515151515152,0.10400000000000001,1.230653207097454,-0.6935161183663258
0.5252525252525253,0.10400000000000001,1.2281736311841762,-0.692118790627972
0.5353535353535354,0.10400000000000001,1.2244573885321173,-0.6900245579358576
0.5454545454545455,0.10400000000000001,1.2195082210826127,-0.6872355290047749
0.5555555555555556,0.10400000000000001,1.2133311122277664,-0.6837545121504458
0.5656565656565657,0.10400000000000001,1.2059322817925837,-0.67958501246177
0.5757575757575758,0.10400000000000001,1.1973191797721374,-0.6747312282715007
0.5858585858585859,0.10400000000000001,1.18750047883006,-0.6691980469288763
0.595959595959596,0.10400000000000001,1.176486065565904,-0.6629910398784861
0.6060606060606061,0.10400000000000001,1.1642870305601756,-0.6561164570502833
0.6161616161616162,0.10400000000000001,1.1509156572070616,-0.6485812205664412
0.6262626262626263,0.10400000000000001,1.1363854093460821,-0.6403929177713629
0.6363636363636365,0.10400000000000001,1.1207109177051573,-0.6315597935918744
0.6464646464646465,0.10400000000000001,1.1039079651687012,-0.6220907422352696
0.6565656565656566,0.10400000000000001,1.085993470885591,-0.6119952982336082
0.6666666666666667,0.10400000000000001,1.0669854732330224,-0.6012836268432443
0.6767676767676768,0.10400000000000001,1.0469031116533971,-0.589966513809278
0.686868686868687,0.10400000000000001,1.0257666073825105,-0.5780553545052273
0.696969696969697,0.10400000000000001,1.0035972430885023,-0.565562142458844
0.7070707070707072,0.10400000000000001,0.980417341441999,-0.5524994572756572
0.7171717171717172,0.10400000000000001,0.956250242639081,-0.5388804519723663
0.7272727272727273,0.10400000000000001,0.9311202808996916,-0.5247188397328781
0.7373737373737375,0.10400000000000001,0.9050527599651198,-0.5100288801002887
0.7474747474747475,0.10400000000000001,0.8780739276193014,-0.4948253646187376
0.7575757575757577,0.10400000000000001,0.850210949259512,-0.4791236019395643
0.7676767676767677,0.10400000000000001,0.8214918805431124,-0.4629394024068069
0.7777777777777778,0.10400000000000001,0.7919456391378908,-0.4462890621375167
